forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=yst8MHfcgP,{'value': 'A Minimalist Example of Edge-of-Stability and Progressive Sharpening'},Liming Liu; Zixuan Zhang; Simon Shaolei Du; Tuo Zhao,~Liming_Liu2; ~Zixuan_Zhang5; ~Simon_Shaolei_Du1; ~Tuo_Zhao2,"{'value': ['edge of stability', 'progressive sharpening', 'gradient descent', 'training dynamics', 'nonconvex optimization', 'linear network']}","{'value': 'Recent advances in deep learning optimization have unveiled two intriguing phenomena under large learning rates: Edge of Stability (EoS) and Progressive Sharpening (PS), challenging classical Gradient Descent (GD) analyses. Current research approaches, using either generalist frameworks or minimalist examples, face significant limitations in explaining these phenomena. This paper advances the minimalist approach by introducing a two-layer network with a two-dimensional input, where one dimension is relevant to the response and the other is irrelevant. Through this model, we rigorously prove the existence of progressive sharpening and self-stabilization under large learning rates, and establish non-asymptotic analysis of the training dynamics and sharpness along the entire GD trajectory. Besides, we connect our minimalist example to existing works by reconciling the existence of a well-behaved ""stable set"" between minimalist and generalist analyses, and extending the analysis of Gradient Flow Solution sharpness to our two-dimensional input scenario. These findings provide new insights into the EoS phenomenon from both parameter and input data distribution perspectives, potentially informing more effective optimization strategies in deep learning practice.'}",https://openreview.net{'value': '/pdf/a8bf13859ff298eb0eb348ebfa68902f3a79e790.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yruGxKsZyH,{'value': 'Model Inversion with Layer-Specific Modeling and Alignment for Data-Free Continual Learning'},Ruilin Tong; Haodong Lu; Yuhang Liu; Dong Gong,~Ruilin_Tong1; ~Haodong_Lu2; ~Yuhang_Liu1; ~Dong_Gong1,"{'value': ['Continual learning', 'Model inversion', 'Vision-Language models.']}","{'value': 'Continual learning (CL) aims to incrementally train a model to a sequence of tasks while maintaining performance on previously seen ones. Despite effectiveness in mitigating forgetting, data storage and replay may be infeasible due to privacy or security constraints, and are impractical or unavailable for arbitrary pre-trained models. Data-free or examplar-free CL aims to continually update models with new\ntasks without storing previous data. In addition to regularizing updates, we employ model inversion to synthesize data from the trained model, anchoring learned knowledge through replay without retaining old data. However, model inversion in predictive models faces two key challenges. First, generating inputs (e.g., images) solely from highly compressed output labels (e.g., classes) often causes drift between synthetic and real data. Replaying on such synthetic data can contaminate and erode knowledge learned from real data, further degrading inversion quality over time. Second, performing inversion is usually computationally expensive, as each iteration requires backpropagation through the entire model and many steps are needed for convergence. These problems are more severe with large pre-trained models such as Contrastive Language-Image Pre-training (CLIP) models. To improve model inversion efficiency, we propose Per-layer Model Inversion (PMI) approach inspired by the faster convergence of single-layer optimization. The inputs optimized from PMI provide strong initialization for full-model inversion, significantly reducing the number of iterations required for convergence. To address feature distribution shift, we model class-wise feature distribution using a Gaussian distribution and preserve distributional information with a contrastive model. Sampling features for inversion ensures alignment between synthetic and real feature distributions. Combining PMI and feature modeling, we demonstrate the feasibility of incrementally training models on new classes by generating data from pseudo image features mapped through semantic-aware feature projection. Our method shows strong effectiveness and compatibility across multiple CL settings.'}",https://openreview.net{'value': '/pdf/b975219011d2f075274117ad71ea11352dc3b191.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yZzhaHygWW,{'value': 'Optimizing Retrieval for RAG via Reinforced Contrastive Learning'},Jiawei Zhou; Lei Chen,~Jiawei_Zhou2; ~Lei_Chen7,"{'value': ['Retrieval-augmented Generation', 'RAG']}","{'value': 'As retrieval-augmented generation (RAG) becomes increasingly widespread, the role of information retrieval (IR) is shifting from retrieving information for human users to retrieving contextual knowledge for artificial intelligence (AI) systems, where relevance becomes difficult to define or annotate beforehand. To address this challenge, we propose R3, a Retrieval framework optimized for RAG through trial-and-feedback Reinforced contrastive learning. Unlike prior approaches that rely on annotated or synthetic data for supervised fine-tuning, R3 enables the retriever to dynamically explore and optimize relevance within the RAG environment. During training, the retrieved results interact with the environment to produce contrastive signals that automatically guide the retriever’s self-improvement. Extensive experiments across diverse tasks demonstrate that R3 improves RAG performance by 5.2% over the original retriever and surpasses state-of-the-art retrievers by 4.9%, while achieving comparable results to LLM-augmented retrieval and RAG systems built on post-trained or instruction-tuned LLMs. It is both efficient and practical, requiring only 4 GPUs and completing training within a single day.'}",https://openreview.net{'value': '/pdf/42f89d981cc18b9ae81274013d5d8f928bc89985.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yRxXTdElLv,{'value': 'SWE-SQL: Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications'},Jinyang Li; Xiaolong Li; Ge Qu; Per Jacobsson; Bowen Qin; Binyuan Hui; Shuzheng Si; Nan Huo; Xiaohan Xu; Yue Zhang; Ziwei Tang; Yuanshuai Li; Florensia Widjaja; Xintong Zhu; Feige Zhou; Yongfeng Huang; Yannis Papakonstantinou; Fatma Ozcan; Chenhao Ma; Reynold Cheng,~Jinyang_Li4; ~Xiaolong_Li9; ~Ge_Qu2; ~Per_Jacobsson1; ~Bowen_Qin1; ~Binyuan_Hui1; ~Shuzheng_Si1; ~Nan_Huo1; ~Xiaohan_Xu1; ~Yue_Zhang44; ~Ziwei_Tang1; ~Yuanshuai_Li1; ~Florensia_Widjaja1; ~Xintong_Zhu1; ~Feige_Zhou1; ~Yongfeng_Huang2; ~Yannis_Papakonstantinou3; ~Fatma_Ozcan1; ~Chenhao_Ma1; ~Reynold_Cheng1,"{'value': ['text-to-SQL', 'LLM', 'SQL issues']}","{'value': ""Resolution of complex SQL issues persists as a significant bottleneck in real-world database applications. Current Large Language Models (LLMs), while adept at text-to-SQL translation, have not been rigorously evaluated on the more challenging task of debugging on SQL issues. In order to address this gap, we introduce **BIRD-CRITIC**, a new SQL issue debugging benchmark comprising 530 carefully curated PostgreSQL tasks (**BIRD-CRITIC-PG**) and 570 multi-dialect tasks (**BIRD-CRITIC-Multi**), which are distilled from authentic user issues and replayed within new environments to facilitate rigorous and contamination-free evaluation. Baseline evaluations on BIRD-CRITIC underscore the task's complexity, with the leading reasoning model **O3-Mini** achieving only 38.87% success rate on **BIRD-CRITIC-PG** and 33.33% on **BIRD-CRITIC-Multi**. Meanwhile, realizing open-source models for database tasks is crucial which can empower local development while safeguarding data privacy. Therefore, we present **Six-Gym** (**S**ql-f**IX**-Gym), a training environment for elevating the capabilities of open-source models specifically for SQL issue debugging. This environment leverages **SQL-Rewind** strategy, which automatically generates executable issue-solution datasets by reverse-engineering issues from verified SQLs. However, popular trajectory-based fine-tuning methods do not explore substantial supervisory signals. We further propose *f*-Plan Boosting, which extracts high-level debugging plans automatically from SQL solutions, enabling the teacher LLMs to harvest and produce 73.7% more successful trajectories for training. We integrate these components into an open-source agent, **BIRD-Fixer**. Based on Qwen-2.5-Coder-14B, **BIRD-Fixer** raises its success rate to 38.11% on **BIRD-CRITIC-PG** and 29.65% on **BIRD-CRITIC-Multi**, surpassing many leading proprietary models such as Claude-3.7-Sonnet and GPT-4.1, marking a significant step toward democratizing sophisticated SQL-debugging capabilities for both research and industry.""}",https://openreview.net{'value': '/pdf/066b7a410529cb3aa3b2c501216707391ef9b50a.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yNVDkAjGjw,{'value': 'Semantic and Visual Crop-Guided Diffusion Models for Heterogeneous Tissue Synthesis in Histopathology'},Saghir Alfasly; Wataru Uegami; MD ENAMUL HOQ; Ghazal Alabtah; Hamid Tizhoosh,~Saghir_Alfasly1; ~Wataru_Uegami1; ~MD_ENAMUL_HOQ1; ~Ghazal_Alabtah1; ~Hamid_Tizhoosh1,"{'value': ['Histopathology', 'Generative models', 'Diffusion models', 'Image synthesis', 'Heterogeneous tissue', 'Self-supervised diffusion model']}","{'value': 'Synthetic data generation in histopathology faces unique challenges: preserving tissue heterogeneity, capturing subtle morphological features, and scaling to unannotated datasets. We present a latent diffusion model that generates realistic heterogeneous histopathology images through a novel dual-conditioning approach combining semantic segmentation maps with tissue-specific visual crops. Unlike existing methods that rely on text prompts or abstract visual embeddings, our approach preserves critical morphological details by directly incorporating raw tissue crops from corresponding semantic regions. For annotated datasets (i.e., Camelyon16, Panda), we extract patches ensuring 20-80% tissue heterogeneity. For unannotated data (i.e., TCGA), we introduce a self-supervised extension that clusters whole-slide images into 100 tissue types using foundation model embeddings, automatically generating pseudo-semantic maps for training. Our method synthesizes high-fidelity images with precise region-wise annotations, achieving superior performance on downstream segmentation tasks. When evaluated on annotated datasets, models trained on our synthetic data show competitive performance to those trained on real data, demonstrating the utility of controlled heterogeneous tissue generation. In quantitative evaluation, prompt‐guided synthesis reduces Fréchet Distance by up to 6× on Camelyon16 (from 430.1 to 72.0) and yields 2–3× lower FD across Panda and TCGA. Downstream DeepLabv3+ models trained solely on synthetic data attain test IoU of 0.71 and 0.95 on Camelyon16 and Panda, within 1–2% of real‐data baselines (0.72 and 0.96). By scaling to 11,765 TCGA whole‐slide images without manual annotations, our framework offers a practical solution for an urgent need for generating diverse, annotated histopathology data, addressing a critical bottleneck in computational pathology.'}",https://openreview.net{'value': '/pdf/36dae182a59f7f066937abff6a9883128f2dbbec.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yKUwkihcsi,{'value': 'Iterative Tool Usage Exploration for Multimodal Agents via Step-wise Preference Tuning'},Pengxiang Li; Zhi Gao; Bofei Zhang; Yapeng Mi; Xiaojian Ma; Chenrui Shi; Tao Yuan; Yuwei Wu; Yunde Jia; Song-Chun Zhu; Qing Li,~Pengxiang_Li1; ~Zhi_Gao5; ~Bofei_Zhang1; ~Yapeng_Mi1; ~Xiaojian_Ma1; ~Chenrui_Shi1; ~Tao_Yuan6; ~Yuwei_Wu1; ~Yunde_Jia1; ~Song-Chun_Zhu1; ~Qing_Li1,"{'value': ['Tool usage', 'Multimodal agents']}","{'value': 'Multimodal agents, which integrate a controller (e.g., a vision language model) with external tools, have demonstrated remarkable capabilities in tackling complex multimodal tasks.\nExisting approaches for training these agents, both supervised fine-tuning and reinforcement learning, depend on extensive human-annotated task-answer pairs and tool trajectories.\nHowever, for complex multimodal tasks, such annotations are prohibitively expensive or impractical to obtain.\nIn this paper, we propose an iterative tool usage exploration method for multimodal agents without any pre-collected data, namely SPORT, via step-wise preference optimization to refine the trajectories of tool usage. Our method enables multimodal agents to autonomously discover effective tool usage strategies through self-exploration and optimization, eliminating the bottleneck of human annotation.\nSPORT has four iterative components: task synthesis, step sampling, step verification, and preference tuning.\nWe first synthesize multimodal tasks using language models. \nThen, we introduce a novel trajectory exploration scheme, where step sampling and step verification are executed alternately to solve synthesized tasks.\nIn step sampling, the agent tries different tools and obtains corresponding results. \nIn step verification, we employ a verifier to provide AI feedback to construct step-wise preference data. \nThe data is subsequently used to update the controller for tool usage through preference tuning, producing a SPORT agent.\nBy interacting with real environments, the SPORT agent gradually evolves into a more refined and capable system.\nEvaluation in the GTA and GAIA benchmarks shows that the SPORT agent achieves 6.41% and  3.64% improvements, underscoring the generalization and effectiveness introduced by our method.'}",https://openreview.net{'value': '/pdf/a3ae43bcdfe712b2361e4ab5254bbce2bcc0dd95.pdf'},{'title_filter': 'Agent'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yI55mj6anU,{'value': 'Prompt Tuning Decision Transformers with Structured and Scalable Bandits'},Finn Rietz; Oleg Smirnov; Sara Karimi; Lele Cao,~Finn_Rietz1; ~Oleg_Smirnov1; ~Sara_Karimi2; ~Lele_Cao1,"{'value': ['Reinforcement Learning', 'Decision Transformer', 'Prompt tuning', 'Bandits', 'Multi-task transfer']}","{'value': 'Prompt tuning has emerged as a key technique for adapting large pre-trained Decision Transformers (DTs) in offline Reinforcement Learning (RL), particularly in multi-task and few-shot settings. The Prompting Decision Transformer (PDT) enables task generalization via trajectory prompts sampled uniformly from expert demonstrations -- without accounting for prompt informativeness. In this work, we propose a bandit-based prompt-tuning method that learns to construct optimal trajectory prompts from demonstration data at inference time. We devise a structured bandit architecture operating in the trajectory prompt space, achieving linear rather than combinatorial scaling with prompt size.  Additionally, we show that the pre-trained PDT itself can serve as a powerful feature extractor for the bandit, enabling efficient reward modeling across various environments. We theoretically establish regret bounds and demonstrate empirically that our method consistently enhances performance across a wide range of tasks, high-dimensional environments, and out-of-distribution scenarios, outperforming existing baselines in prompt tuning.'}",https://openreview.net{'value': '/pdf/10302094ac55e3990cb7a824d69f1ebc2e76163c.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yG8vmj3EAU,{'value': 'Fisher meets Feynman: score-based variational inference with a product of experts'},Diana Cai; Robert M. Gower; David Blei; Lawrence K. Saul,~Diana_Cai1; ~Robert_M._Gower1; ~David_Blei2; ~Lawrence_K._Saul3,"{'value': ['black-box variational inference', 'score matching', 'product of experts', 'multivariate t-distribution', 'Feynman identity', 'Fisher divergence', 'expressive variational family']}","{'value': 'We introduce a highly expressive yet distinctly tractable family for black-box variational inference (BBVI).  Each member of this family is a weighted product of experts (PoE), and each weighted expert in the product is proportional to a multivariate $t$-distribution.  These products of experts can model distributions with skew, heavy tails, and multiple modes, but to use them for BBVI, we must be able to sample from their densities.  We show how to do this by reformulating these products of experts as latent variable models with auxiliary Dirichlet random variables.  These Dirichlet variables emerge from a Feynman identity, originally developed for loop integrals in quantum field theory, that expresses the product of multiple fractions (or in our case, $t$-distributions) as an integral over the simplex. We leverage this simplicial latent space to draw weighted samples from these products of experts---samples which BBVI then uses to find the PoE that best approximates a target density. Given a collection of experts, we derive an iterative procedure to optimize the exponents that determine their geometric weighting in the PoE. At each iteration, this procedure minimizes a regularized Fisher divergence to match the scores of the variational and target densities at a batch of samples drawn from the current approximation.  This minimization reduces to a convex quadratic program, and we prove under general conditions that these updates converge exponentially fast to a near-optimal weighting of experts.  We conclude by evaluating this approach on a variety of synthetic and real-world target distributions.'}",https://openreview.net{'value': '/pdf/283c04eff98c06d71284d62b538af8f6e30cccc7.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=yFerzf9v1b,{'value': 'Distil-E2D: Distilling Image-to-Depth Priors for Event-Based Monocular Depth Estimation'},Jie Long Lee; Gim Hee Lee,~Jie_Long_Lee1; ~Gim_Hee_Lee1,"{'value': ['event camera', 'neuromorphic vision', 'monocular depth estimation']}","{'value': 'Event cameras are neuromorphic vision sensors that asynchronously capture pixel-level intensity changes with high temporal resolution and dynamic range. These make them well suited for monocular depth estimation under challenging lighting conditions. However, progress in event-based monocular depth estimation remains constrained by the quality of supervision: LiDAR-based depth labels are inherently sparse, spatially incomplete, and prone to artifacts. Consequently, these signals are suboptimal for learning dense depth from sparse events. To address this problem, we propose Distil-E2D, a framework that distills depth priors from the image domain into the event domain by generating dense synthetic pseudolabels from co-recorded APS or RGB frames using foundational depth models. These pseudolabels complement sparse LiDAR depths with dense semantically rich supervision informed by large-scale image-depth datasets. To reconcile discrepancies between synthetic and real depths, we introduce a Confidence-Guided Calibrated Depth Loss that learns nonlinear depth alignment and adaptively weights supervision by alignment confidence. Additionally, our architecture integrates past predictions via a Context Transformer and employs a Dual-Decoder Training scheme that enhances encoder representations by jointly learning metric and relative depth abstractions. Experiments on benchmark datasets show that Distil-E2D achieves state-of-the-art performance in event-based monocular depth estimation across both event-only and event+APS settings.'}",https://openreview.net{'value': '/pdf/cc4eaeabc4ad5686aa702592dc45e87a141680d7.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=y9zhXirhCa,{'value': 'Provably Efficient Multi-Task Meta Bandit Learning via Shared Representations'},Jiabin Lin; Shana Moothedath,~Jiabin_Lin1; ~Shana_Moothedath1,"{'value': ['Meta learning', 'Multi-task learning', 'Linear bandits', 'Low dimensional learning', 'Representation learning']}","{'value': 'Learning-to-learn or meta-learning focuses on developing algorithms that leverage prior experience to quickly acquire new skills or adapt to novel environments. A crucial component of meta-learning is representation learning, which aims to construct data representations capable of transferring knowledge across multiple tasks—a critical advantage in data-scarce settings. We study how representation learning can improve the efficiency of bandit problems. We consider $T$ $d$-dimensional linear bandits that share a common low-dimensional linear representation. We provide provably fast, sample-efficient algorithms to address the two key problems in meta-learning: (1) learning a common set of features from multiple related bandit tasks and (2) transferring this knowledge to new, unseen bandit tasks. We validated the theoretical results through numerical experiments using real-world and synthetic datasets, comparing them against benchmark algorithms.'}",https://openreview.net{'value': '/pdf/a50ce19567badf6e5faea2a4a50857b3f670e49a.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=y2eWc6jrlu,{'value': 'Speculative Jacobi-Denoising Decoding for Accelerating Autoregressive Text-to-image Generation'},Yao Teng; Fu-Yun Wang; Xian Liu; Zhekai Chen; Han Shi; Yu Wang; Zhenguo Li; Weiyang Liu; Difan Zou; Xihui Liu,~Yao_Teng1; ~Fu-Yun_Wang1; ~Xian_Liu1; ~Zhekai_Chen1; ~Han_Shi1; ~Yu_Wang3; ~Zhenguo_Li1; ~Weiyang_Liu1; ~Difan_Zou1; ~Xihui_Liu1,"{'value': ['Acceleration', 'Auto-regressive Model', 'Text-to-image Generation']}","{'value': 'As a new paradigm of visual content generation, autoregressive text-to-image models suffer from slow inference due to their sequential token-by-token decoding process, often requiring thousands of model forward passes to generate a single image. To address this inefficiency, we propose Speculative Jacobi-Denoising Decoding (SJD2), a framework that incorporates the denoising process into Jacobi iterations to enable parallel token generation in autoregressive models. Our method introduces a next-clean-token prediction paradigm that enables the pre-trained autoregressive models to accept noise-perturbed token embeddings and predict the next clean tokens through low-cost fine-tuning. This denoising paradigm guides the model towards more stable Jacobi trajectories. During inference, our method initializes token sequences with Gaussian noise and performs iterative next-clean-token-prediction in the embedding space. We employ a probabilistic criterion to verify and accept multiple tokens in parallel, and refine the unaccepted tokens for the next iteration with the denoising trajectory. Experiments show that our method can accelerate generation by reducing model forward passes while maintaining the visual quality of generated images.'}",https://openreview.net{'value': '/pdf/687ac997036b688b5040f3693447ac71e61256b1.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=xs5aoDH3HX,{'value': 'Equi-mRNA: Protein Translation Equivariant Encoding for mRNA Language Models'},Mehdi Yazdani-Jahromi; Ali Khodabandeh Yalabadi; Ozlem Garibay,~Mehdi_Yazdani-Jahromi1; ~Ali_Khodabandeh_Yalabadi1; ~Ozlem_Garibay1,"{'value': ['Geometric Deep Learning', 'Equivariance', 'Group Theory', 'mRNA Sequence Modeling', 'Language Models for Biology']}","{'value': 'The growing importance of mRNA therapeutics and synthetic biology highlights the need for models that capture the latent structure of synonymous codon (different triplets encoding the same amino acid) usage, which subtly modulates translation efficiency and gene expression. While recent efforts incorporate codon-level inductive biases through auxiliary objectives, they often fall short of explicitly modeling the structured relationships that arise from the genetic code’s inherent symmetries. We introduce Equi‑mRNA, the first codon‑level equivariant mRNA language model that explicitly encodes synonymous codon symmetries as cyclic subgroups of 2D Special Orthogonal matrix ($\\mathrm{SO}(2)$). By combining group‑theoretic priors with an auxiliary equivariance loss and symmetry‑aware pooling, Equi‑mRNA learns biologically grounded representations that outperform vanilla baselines across multiple axes. On downstream property‑prediction tasks including expression, stability, and riboswitch switching Equi‑mRNA delivers up to $\\approx$ 10\\% improvements in accuracy. In sequence generation, it produces mRNA constructs that are up to $\\approx$ 4$\\times$ more realistic under Fréchet BioDistance metrics and $\\approx$ 28\\% better preserve functional properties compared to vanilla baseline. Interpretability analyses further reveal that learned codon‑rotation distributions recapitulate known GC‑content biases and tRNA abundance patterns, offering novel insights into codon usage. Equi‑mRNA establishes a new biologically principled paradigm for mRNA modeling, with significant implications for the design of next‑generation therapeutics.'}",https://openreview.net{'value': '/pdf/fb6ecf76f37c7cb3bdcb1b9ef0854c0039cb7678.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
