forum,title,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=8HCARN2hhw,{'value': 'Learning with a Mole: Transferable latent spatial representations for navigation without reconstruction'},Guillaume Bono; Leonid Antsfeld; Assem Sadek; Gianluca Monaci; Christian Wolf,~Guillaume_Bono1; ~Leonid_Antsfeld1; ~Assem_Sadek1; ~Gianluca_Monaci1; ~Christian_Wolf5,"{'value': ['Navigation', 'Embodied AI', 'Perception']}","{'value': 'Agents navigating in 3D environments require some form of memory, which should hold a compact and actionable representation of the history of observations useful for decision taking and planning. In most end-to-end learning approaches the representation is latent and usually does not have a clearly defined interpretation, whereas classical robotics addresses this with scene reconstruction resulting in some form of map, usually estimated with geometry and sensor models and/or learning. In this work we propose to learn an actionable representation of the scene independently of the targeted downstream task and without explicitly optimizing reconstruction. The learned representation is optimized by a blind auxiliary agent trained to navigate with it on multiple short sub episodes branching out from a waypoint and, most importantly, without any direct visual observation. We argue and show that the blindness property is important and forces the (trained) latent representation to be the only means for planning. With probing experiments we show that the learned representation optimizes navigability and not reconstruction. On downstream tasks we show that it is robust to changes in distribution, in particular the sim2real gap, which we evaluate with a real physical robot in a real office building, significantly improving performance.'}",https://openreview.net{'value': '/pdf/2b5b56f45f498f5877f3de2ea54e150352e0a408.pdf'},{'abstract_filter': 'Agent'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=8F6bws5JBy,{'value': 'Language-Interfaced Tabular Oversampling via Progressive Imputation and Self-Authentication'},June Yong Yang; Geondo Park; Joowon Kim; Hyeongwon Jang; Eunho Yang,~June_Yong_Yang1; ~Geondo_Park1; ~Joowon_Kim1; ~Hyeongwon_Jang1; ~Eunho_Yang1,"{'value': ['Tabular data', 'imbalanced learning', 'language models']}","{'value': 'Tabular data in the wild are frequently afflicted with class-imbalance, biasing machine learning model predictions towards major classes. A data-centric solution to this problem is oversampling - where the classes are balanced by adding synthetic minority samples via generative methods. However, although tabular generative models are capable of generating synthetic samples under a balanced distribution, their integrity suffers when the number of minority samples is low. To this end, pre-trained generative language models with rich prior knowledge are a fitting candidate for the task at hand. Nevertheless, an oversampling strategy tailored for tabular data that utilizes the extensive capabilities of such language models is yet to emerge. In this paper, we propose a novel oversampling framework for tabular data to channel the abilities of generative language models. By leveraging its conditional sampling capabilities, we synthesize minority samples by progressively masking the important features of the majority class samples and imputing them towards the minority distribution. To reduce the inclusion of imperfectly converted samples, we utilize the power of the language model itself to self-authenticate the labels of the samples generated by itself, sifting out ill-converted samples. Extensive experiments on a variety of datasets and imbalance ratios reveal that the proposed method successfully generates reliable minority samples to boost the performance of machine learning classifiers, even under heavy imbalance ratios.'}",https://openreview.net{'value': '/pdf/a26f38f14c8805d676e8192ad38267dc304ffabe.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=7zY781bMDO,{'value': 'Free from Bellman Completeness: Trajectory Stitching via Model-based Return-conditioned Supervised Learning'},Zhaoyi Zhou; Chuning Zhu; Runlong Zhou; Qiwen Cui; Abhishek Gupta; Simon Shaolei Du,~Zhaoyi_Zhou1; ~Chuning_Zhu1; ~Runlong_Zhou1; ~Qiwen_Cui1; ~Abhishek_Gupta1; ~Simon_Shaolei_Du1,"{'value': ['Offline Reinforcement Learning', 'Return-Conditioned Supervised Learning', 'Bellman Completeness', 'Trajectory Stitching']}","{'value': 'Off-policy dynamic programming (DP) techniques such as $Q$-learning have proven to be important in sequential decision-making problems. In the presence of function approximation, however, these techniques often diverge due to the absence of Bellman completeness in the function classes considered, a crucial condition for the success of DP-based methods. In this paper, we show how off-policy learning techniques based on return-conditioned supervised learning (RCSL) are able to circumvent these challenges of Bellman completeness, converging under significantly more relaxed assumptions inherited from supervised learning. We prove there exists a natural environment in which if one uses two-layer multilayer perceptron as the function approximator, the layer width needs to grow *linearly* with the state space size to satisfy Bellman completeness while a constant layer width is enough for RCSL. These findings take a step towards explaining the superior empirical performance of RCSL methods compared to DP-based methods in environments with near-optimal datasets. Furthermore, in order to learn from sub-optimal datasets, we propose a simple framework called MBRCSL, granting RCSL methods the ability of dynamic programming to stitch together segments from distinct trajectories. MBRCSL leverages learned dynamics models and forward sampling to accomplish trajectory stitching while avoiding the need for Bellman completeness that plagues all dynamic programming algorithms. We propose both theoretical analysis and experimental evaluation to back these claims, outperforming state-of-the-art model-free and model-based offline RL algorithms across several simulated robotics problems.'}",https://openreview.net{'value': '/pdf/92f088b50f95913a055282fd19d3ad41911fe50f.pdf'},{'title_filter': 'Trajectory'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=7vVWiCrFnd,{'value': 'Rethinking and Extending the Probabilistic Inference Capacity of GNNs'},Tuo Xu; Lei Zou,~Tuo_Xu1; ~Lei_Zou2,"{'value': ['graph neural networks', 'expressiveness', 'approximate inference']}","{'value': ""Designing expressive Graph Neural Networks (GNNs) is an important topic in graph machine learning fields. Despite the existence of numerous approaches proposed to enhance GNNs based on Weisfeiler-Lehman (WL) tests, what GNNs can and cannot learn still lacks a deeper understanding. This paper adopts a fundamentally different approach to examine the expressive power of GNNs from a probabilistic perspective. By establishing connections between GNNs' predictions and the central inference problems of probabilistic graphical models (PGMs), we can analyze previous GNN variants with a novel hierarchical framework and gain new insights into their node-level and link-level behaviors. Additionally, we introduce novel methods that can provably enhance GNNs' ability to capture complex dependencies and make complex predictions. Experiments on both synthetic and real-world datasets demonstrate the effectiveness of our approaches.""}",https://openreview.net{'value': '/pdf/20a211772e90fa923b10b62f56acff93f0b25cef.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=7VPTUWkiDQ,{'value': 'Provable Compositional Generalization for Object-Centric Learning'},Thaddäus Wiedemer; Jack Brady; Alexander Panfilov; Attila Juhos; Matthias Bethge; Wieland Brendel,~Thaddäus_Wiedemer1; ~Jack_Brady1; ~Alexander_Panfilov1; ~Attila_Juhos1; ~Matthias_Bethge1; ~Wieland_Brendel1,"{'value': ['compositional generalization', 'identifiability', 'object-centric learning', 'generalization', 'OOD generalization', 'unsupervised learning', 'slot attention', 'disentanglement', 'autoencoders', 'representation learning']}","{'value': 'Learning representations that generalize to novel compositions of known concepts is crucial for bridging the gap between human and machine perception. One prominent effort is learning object-centric representations, which are widely conjectured to enable compositional generalization. Yet, it remains unclear when this conjecture will be true, as a principled theoretical or empirical understanding of compositional generalization is lacking. In this work, we investigate when compositional generalization is guaranteed for object-centric representations through the lens of identifiability theory. We show that autoencoders that satisfy structural assumptions on the decoder and enforce encoder-decoder consistency will learn object-centric representations that provably generalize compositionally. We validate our theoretical result and highlight the practical relevance of our assumptions through experiments on synthetic image data.'}",https://openreview.net{'value': '/pdf/70cd6e52cd58ee0e0b07dfea409db6acc228b343.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=7M0EzjugaN,{'value': 'Online Continual Learning for Interactive Instruction Following Agents'},Byeonghwi Kim; Minhyuk Seo; Jonghyun Choi,~Byeonghwi_Kim1; ~Minhyuk_Seo1; ~Jonghyun_Choi1,"{'value': ['Embodied AI', 'Continual Learning']}","{'value': 'In learning an embodied agent executing daily tasks via language directives, the literature largely assumes that the agent learns all training data at the beginning. We argue that such a learning scenario is less realistic, since a robotic agent is supposed to learn the world continuously as it explores and perceives it. To take a step towards a more realistic embodied agent learning scenario, we propose two continual learning setups for embodied agents; learning new behaviors (Behavior Incremental Learning, Behavior-IL) and new environments (Environment Incremental Learning, Environment-IL) For the tasks, previous ‘data prior’ based continual learning methods maintain logits for the past tasks. However, the stored information is often insufficiently learned information and requires task boundary information, which might not always be available. Here, we propose to update them based on confidence scores without task boundary information (i.e., task-free) in a moving average fashion, named Confidence-Aware Moving Average (CAMA). In the proposed challenging Behavior-IL and Environment-IL setups, our simple CAMA outperforms prior arts in our empirical validations by noticeable margins.'}",https://openreview.net{'value': '/pdf/9bd1847dd40bdb80227f6ddd6480e1eee45a4999.pdf'},{'title_filter': 'Agent'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=7ERQPyR2eb,{'value': 'Real3D-Portrait: One-shot Realistic 3D Talking Portrait Synthesis'},Zhenhui Ye; Tianyun Zhong; Yi Ren; Jiaqi Yang; Weichuang Li; Jiawei Huang; Ziyue Jiang; Jinzheng He; Rongjie Huang; Jinglin Liu; Chen Zhang; Xiang Yin; Zejun MA; Zhou Zhao,~Zhenhui_Ye1; ~Tianyun_Zhong3; ~Yi_Ren2; ~Jiaqi_Yang8; ~Weichuang_Li1; ~Jiawei_Huang5; ~Ziyue_Jiang1; ~Jinzheng_He1; ~Rongjie_Huang1; ~Jinglin_Liu1; ~Chen_Zhang3; ~Xiang_Yin2; ~Zejun_MA1; ~Zhou_Zhao3,"{'value': ['One-shot Talking Face Generation', 'Neural Radiance Field']}","{'value': 'One-shot 3D talking portrait generation aims to reconstruct a 3D avatar from an unseen image, and then animate it with a reference video or audio to generate a talking portrait video. The existing methods fail to simultaneously achieve the goals of accurate 3D avatar reconstruction and stable talking face animation. Besides, while the existing works mainly focus on synthesizing the head part, it is also vital to generate natural torso and background segments to obtain a realistic talking portrait video. To address these limitations, we present Real3D-Potrait, a framework that (1) improves the one-shot 3D reconstruction power with a large image-to-plane model that distills 3D prior knowledge from a 3D face generative model; (2) facilitates accurate motion-conditioned animation with an efficient motion adapter; (3) synthesizes realistic video with natural torso movement and switchable background using a head-torso-background super-resolution model; and (4) supports one-shot audio-driven talking face generation with a generalizable audio-to-motion model. Extensive experiments show that Real3D-Portrait generalizes well to unseen identities and generates more realistic talking portrait videos compared to previous methods. Video samples are available at https://real3dportrait.github.io.'}",https://openreview.net{'value': '/pdf/c59a7b868258573cafe7e9a84243e3f096008b51.pdf'},{'title_filter': 'Data Synthesis'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=78iGZdqxYY,{'value': 'Mirage: Model-agnostic Graph Distillation for Graph Classification'},Mridul Gupta; Sahil Manchanda; HARIPRASAD KODAMANA; Sayan Ranu,~Mridul_Gupta2; ~Sahil_Manchanda1; ~HARIPRASAD_KODAMANA1; ~Sayan_Ranu2,"{'value': ['graph distillation', 'graph classification', 'frequent pattern mining']}","{'value': 'GNNs, like other deep learning models, are data and computation hungry. There is a pressing need to scale training of GNNs on large datasets to enable their usage on low-resource environments. Graph distillation is an effort in that direction with the aim to construct a smaller synthetic training set from the original training data without significantly compromising model performance. While initial efforts are promising, this work is motivated by two key observations: (1) Existing graph distillation algorithms themselves rely on training with the full dataset, which undermines the very premise of graph distillation. (2) The distillation process is specific to the target GNN architecture and hyper-parameters and thus not robust to changes in the modeling pipeline. We circumvent these limitations by designing a distillation algorithm called MIRAGE for graph classification. MIRAGE is built on the insight that a message-passing GNN decomposes the input graph into a multiset of computation trees. Furthermore, the frequency distribution of computation trees is often skewed in nature, enabling us to condense this data into a concise distilled summary. By compressing the computation data itself, as opposed to emulating gradient flows on the original training set—a prevalent approach to date—MIRAGE transforms into an unsupervised and architecture-agnostic distillation algorithm. Extensive benchmarking on real-world datasets underscores MIRAGE’s superiority, showcasing enhanced generalization accuracy, data compression, and distillation efficiency when compared to state-of-the-art baselines.'}",https://openreview.net{'value': '/pdf/6734ad0e165c7017f3c6c0f400183a1bae684654.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=70IgE3tRbu,{'value': 'Continuous Invariance Learning'},LIN Yong; Fan Zhou; Lu Tan; Lintao Ma; Jianmeng Liu; Yansu HE; Yuan Yuan; Yu Liu; James Y. Zhang; Yujiu Yang; Hao Wang,~LIN_Yong1; ~Fan_Zhou10; ~Lu_Tan1; ~Lintao_Ma1; ~Jianmeng_Liu1; ~Yansu_HE1; ~Yuan_Yuan5; ~Yu_Liu28; ~James_Y._Zhang1; ~Yujiu_Yang2; ~Hao_Wang3,{'value': ['Causality; Domain Generalization; Invariance Learning']},"{'value': ""Invariance learning methods aim to learn invariant features in the hope that they generalize under distributional shift. Although many tasks are naturally characterized by continuous domains, current invariance learning techniques generally assume categorically indexed domains. For example, auto-scaling in cloud computing often needs a CPU utilization prediction model that generalizes across different times (e.g., time of a day and date of a year), where `time' is a continuous domain index. In this paper, we start by theoretically showing that existing invariance learning methods can fail for continuous domain problems. Specifically, the naive solution of splitting continuous domains into discrete ones ignores the underlying relationship among domains, and therefore potentially leads to suboptimal performance. To address this challenge, we then propose Continuous Invariance Learning (CIL), which extracts invariant features across continuously indexed domains. CIL is a novel adversarial procedure which measures and controls the conditional independence between the labels and continuous domain indices given the extracted features. Our theoretical analysis demonstrates that CIL learns features that satisfy the invariant constraint with infinite samples. Empirical results on both synthetic and real-world datasets (including data collected from production systems) show that CIL consistently outperforms strong baselines among all the tasks.""}",https://openreview.net{'value': '/pdf/a60576de00dc34e15ed15f5b0bb1ebce91045d11.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=6N8TW504aa,{'value': 'Graphical Multioutput Gaussian Process with Attention'},Yijue Dai; Wenzhong Yan; Feng Yin,~Yijue_Dai1; ~Wenzhong_Yan1; ~Feng_Yin1,"{'value': ['Gaussian process regression', 'Multioutput Gaussian process', 'Attention mechanism']}","{'value': 'Integrating information while recognizing dependence from multiple data sources and enhancing the predictive performance of the multi-output regression are challenging tasks. Multioutput Gaussian Process (MOGP) methods offer outstanding solutions with tractable predictions and uncertainty quantification. However, their practical applications are hindered by high computational complexity and storage demand. Additionally, there exist model mismatches in existing MOGP models when dealing with non-Gaussian data. To improve the model representation ability in terms of flexibility, optimality, and scalability, this paper introduces a novel multi-output regression framework, termed Graphical MOGP (GMOGP), which is empowered by: (i) Generating flexible Gaussian process priors consolidated from dentified parents, (ii) providing dependent processes with attention-based graphical representations, and (iii) achieving Pareto optimal solutions of kernel hyperparameters via a distributed learning framework. Numerical results confirm that the proposed GMOGP significantly outperforms state-of-the-art MOGP alternatives in predictive performance, as well as in time and memory efficiency, across various synthetic and real datasets.'}",https://openreview.net{'value': '/pdf/0b6ac06d4a4184388fc33af01e76741a7603c341.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=5EniAcsO7f,{'value': 'Weatherproofing Retrieval for Localization with Generative AI and Geometric Consistency'},Yannis Kalantidis; Mert Bülent Sarıyıldız; Rafael S. Rezende; Philippe Weinzaepfel; Diane Larlus; Gabriela Csurka,~Yannis_Kalantidis2; ~Mert_Bülent_Sarıyıldız1; ~Rafael_S._Rezende1; ~Philippe_Weinzaepfel1; ~Diane_Larlus1; ~Gabriela_Csurka2,"{'value': ['visual localization', 'image retrieval', 'synthetic data', 'domain shift', 'geometric consistency', 'long-term visual localization', 'ret4loc', 'image alteration']}","{'value': 'State-of-the-art visual localization approaches generally rely on a first image retrieval step whose role is crucial. Yet, retrieval often struggles when facing varying conditions, due to e.g. weather or time of day, with dramatic consequences on the visual localization accuracy. In this paper, we improve this retrieval step and tailor it to the final localization task. Among the several changes we advocate for, we propose to synthesize variants of the training set images, obtained from generative text-to-image models, in order to automatically expand the training set towards a number of nameable variations that particularly hurt visual localization. After expanding the training set, we propose a training approach that leverages the specificities and the underlying geometry of this mix of real and synthetic images. We experimentally show that those changes translate into large improvements for the most challenging visual localization datasets.'}",https://openreview.net{'value': '/pdf/ce9b20038af890c0d8df5a681c61f3851e4466aa.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=52fz5sUAy2,{'value': 'Be Aware of the Neighborhood Effect: Modeling Selection Bias under Interference'},Haoxuan Li; Chunyuan Zheng; Sihao Ding; Peng Wu; Zhi Geng; Fuli Feng; Xiangnan He,~Haoxuan_Li6; ~Chunyuan_Zheng1; ~Sihao_Ding2; ~Peng_Wu5; ~Zhi_Geng1; ~Fuli_Feng1; ~Xiangnan_He1,"{'value': ['Selection Bias', 'Neighborhood effect', 'Recommender system']}","{'value': 'Selection bias in recommender system arises from the recommendation process of system filtering and the interactive process of user selection. Many previous studies have focused on addressing selection bias to achieve unbiased learning of the prediction model, but ignore the fact that potential outcomes for a given user-item pair may vary with the treatments assigned to other user-item pairs, named neighborhood effect. To fill the gap, this paper formally formulates the neighborhood effect as an interference problem from the perspective of causal inference, and introduces a treatment representation to capture the neighborhood effect. On this basis, we propose a novel ideal loss that can be used to deal with selection bias in the presence of neighborhood effect. We further develop two new estimators for estimating the proposed ideal loss. We theoretically establish the connection between the proposed and previous debiasing methods ignoring the neighborhood effect, showing that the proposed methods can achieve unbiased learning when both selection bias and neighborhood effects are present, while the existing methods are biased. Extensive semi-synthetic and real-world experiments are conducted to demonstrate the effectiveness of the proposed methods.'}",https://openreview.net{'value': '/pdf/9205f9cf9861ea57ce78d3007b54e1bcec2e5df6.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=4Ay23yeuz0,{'value': 'Mixed-Type Tabular Data Synthesis with Score-based Diffusion in Latent Space'},Hengrui Zhang; Jiani Zhang; Zhengyuan Shen; Balasubramaniam Srinivasan; Xiao Qin; Christos Faloutsos; Huzefa Rangwala; George Karypis,~Hengrui_Zhang1; ~Jiani_Zhang2; ~Zhengyuan_Shen1; ~Balasubramaniam_Srinivasan1; ~Xiao_Qin3; ~Christos_Faloutsos1; ~Huzefa_Rangwala2; ~George_Karypis1,"{'value': ['Tabular data', 'tabular generation', 'diffusion models']}","{'value': 'Recent advances in tabular data generation have greatly enhanced synthetic data quality. However, extending diffusion models to tabular data is challenging due to the intricately varied distributions and a blend of data types of tabular data. This paper introduces TabSyn, a methodology that synthesizes tabular data by leveraging a diffusion model within a variational autoencoder (VAE) crafted latent space. The key advantages of the proposed Tabsyn include (1) Generality: the ability to handle a broad spectrum of data types by converting them into a single unified space and explicitly capturing inter-column relations; (2) Quality: optimizing the distribution of latent embeddings to enhance the subsequent training of diffusion models, which helps generate high-quality synthetic data; (3) Speed: much fewer number of reverse steps and faster synthesis speed than existing diffusion-based methods. Extensive experiments on six datasets with five metrics demonstrate that Tabsyn outperforms existing methods. Specifically, it reduces the error rates by 86% and 67% for column-wise distribution and pair-wise column correlation estimations compared with the most competitive baselines. The code has been made available at https://github.com/amazon-science/tabsyn.'}",https://openreview.net{'value': '/pdf/a916d9616f8be0fc9c47c323b6afe8398acf898d.pdf'},{'title_filter': 'Data Synthesis'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=3zvB14IF6D,{'value': 'DORSal: Diffusion for Object-centric Representations of Scenes $\\textit{et al.}$'},Allan Jabri; Sjoerd van Steenkiste; Emiel Hoogeboom; Mehdi S. M. Sajjadi; Thomas Kipf,~Allan_Jabri2; ~Sjoerd_van_Steenkiste1; ~Emiel_Hoogeboom1; ~Mehdi_S._M._Sajjadi1; ~Thomas_Kipf2,"{'value': ['novel view synthesis', 'object-centric scene representations', 'camera control', 'scene editing', '3D', 'diffusion', 'generative models']}","{'value': 'Recent progress in 3D scene understanding enables scalable learning of representations across large datasets of diverse scenes. As a consequence, generalization to unseen scenes and objects, rendering novel views from just a single or a handful of input images, and controllable scene generation that supports editing, is now possible. However, training jointly on a large number of scenes typically compromises rendering quality when compared to single-scene optimized models such as NeRFs. In this paper, we leverage recent progress in diffusion models to equip 3D scene representation learning models with the ability to render high-fidelity novel views, while retaining benefits such as object-level scene editing to a large degree. In particular, we propose DORSal, which adapts a video diffusion architecture for 3D scene generation conditioned on frozen object-centric slot-based representations of scenes. On both complex synthetic multi-object scenes and on the real-world large-scale Street View dataset, we show that DORSal enables scalable neural rendering of 3D scenes with object-level editing and improves upon existing approaches.'}",https://openreview.net{'value': '/pdf/396246ccfcbff898d518e14028ef788f763c9476.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=3xHDeA8Noi,{'value': 'Sophia: A Scalable Stochastic Second-order Optimizer for Language Model Pre-training'},Hong Liu; Zhiyuan Li; David Leo Wright Hall; Percy Liang; Tengyu Ma,~Hong_Liu5; ~Zhiyuan_Li2; ~David_Leo_Wright_Hall1; ~Percy_Liang1; ~Tengyu_Ma1,"{'value': ['large language models', 'pretraining', 'optimization in deep learning']}","{'value': 'Given the massive cost of language model pre-training, a non-trivial improvement of the optimization algorithm would lead to a material reduction on the time and cost of training. Adam and its variants have been state-of-the-art for years, and more sophisticated second-order (Hessian-based) optimizers often incur too much per-step overhead. In this paper, we propose Sophia, a simple scalable second-order optimizer that uses a light-weight estimate of the diagonal Hessian as the pre-conditioner. The update is the moving average of the gradients divided by the moving average of the estimated Hessian, followed by element-wise clipping. The clipping controls the worst-case update size and tames the negative impact of non-convexity and rapid change of Hessian along the trajectory. Sophia only estimates the diagonal Hessian every handful of iterations, which has negligible average per-step time and memory overhead. On language modeling with GPT models of sizes ranging from 125M to 1.5B, Sophia achieves a 2x speed-up compared to Adam in the number of steps, total compute, and wall-clock time, achieving the same perplexity with 50\\% fewer steps, less total compute, and reduced wall-clock time.'}",https://openreview.net{'value': '/pdf/394bc531aa1bd41f10457a74817768d87b04566b.pdf'},{'abstract_filter': 'Trajectory'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=3oTPsORaDH,{'value': 'SEGNO: Generalizing Equivariant Graph Neural Networks with Physical Inductive Biases'},Yang Liu; Jiashun Cheng; Haihong Zhao; Tingyang Xu; Peilin Zhao; Fugee Tsung; Jia Li; Yu Rong,~Yang_Liu21; ~Jiashun_Cheng1; ~Haihong_Zhao2; ~Tingyang_Xu1; ~Peilin_Zhao2; ~Fugee_Tsung1; ~Jia_Li4; ~Yu_Rong1,"{'value': ['Equivariant Graph Neural Network', 'Graph Neural Network']}","{'value': 'Graph Neural Networks (GNNs) with equivariant properties have emerged as powerful tools for modeling complex dynamics of multi-object physical systems. However, their generalization ability is limited by the inadequate consideration of physical inductive biases: (1) Existing studies overlook the continuity of transitions among system states, opting to employ several discrete transformation layers to learn the direct mapping between two adjacent states; (2) Most models only account for first-order velocity information, despite the fact that many physical systems are governed by second-order motion laws. To incorporate these inductive biases, we propose the Second-order Equivariant Graph Neural Ordinary Differential Equation (SEGNO). Specifically, we show how the second-order continuity can be incorporated into GNNs while maintaining the equivariant property. Furthermore, we offer theoretical insights into SEGNO, highlighting that it can learn a unique trajectory between adjacent states, which is crucial for model generalization. Additionally, we prove that the discrepancy between this learned trajectory of SEGNO and the true trajectory is bounded. Extensive experiments on complex dynamical systems including molecular dynamics and motion capture demonstrate that our model yields a significant improvement over the state-of-the-art baselines.'}",https://openreview.net{'value': '/pdf/4acee75d595246c171ea11abc7187435b10862ea.pdf'},{'abstract_filter': 'Trajectory'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=3mnWvUZIXt,{'value': 'Towards Principled Representation Learning from Videos for Reinforcement Learning'},Dipendra Misra; Akanksha Saran; Tengyang Xie; Alex Lamb; John Langford,~Dipendra_Misra1; ~Akanksha_Saran1; ~Tengyang_Xie1; ~Alex_Lamb1; ~John_Langford1,"{'value': ['Reinforcement Learning', 'Representation Learning']}","{'value': 'We study pre-training representations for decision-making using video data, which is abundantly available for tasks such as game agents and software testing. Even though significant empirical advances have been made on this problem, a theoretical understanding remains absent. We initiate the theoretical investigation into principled approaches for representation learning and focus on learning the latent state representations of the underlying MDP using video data. We study two types of settings: one where there is iid noise in the observation, and a more challenging setting where there is also the presence of exogenous noise, which is non-iid noise that is temporally correlated, such as the motion of people or cars in the background. We study three commonly used approaches: autoencoding, temporal contrastive learning, and forward modeling. We prove upper bounds for temporal contrastive learning and forward modeling in the presence of only iid noise. We show that these approaches can learn the latent state and use it to do efficient downstream RL with polynomial sample complexity. When exogenous noise is also present, we establish a lower bound result showing that the sample complexity of learning from video data can be exponentially worse than learning from action-labeled trajectory data. This partially explains why reinforcement learning with video pre-training is hard. We evaluate these representational learning methods in two visual domains, yielding results that are consistent with our theoretical findings.'}",https://openreview.net{'value': '/pdf/030d9ee1692e81df35ac143b32eb5beb1c384730.pdf'},{'abstract_filter': 'Trajectory'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=3cuJwmPxXj,{'value': 'Identifying Representations for Intervention Extrapolation'},Sorawit Saengkyongam; Elan Rosenfeld; Pradeep Kumar Ravikumar; Niklas Pfister; Jonas Peters,~Sorawit_Saengkyongam1; ~Elan_Rosenfeld1; ~Pradeep_Kumar_Ravikumar1; ~Niklas_Pfister1; ~Jonas_Peters2,"{'value': ['causality', 'extrapolation', 'exogenous variables', 'causal representation learning', 'identifiable representation learning', 'control functions', 'instrumental variables', 'invariance']}","{'value': 'The premise of identifiable and causal representation learning is to improve the current representation learning paradigm in terms of generalizability or robustness. Despite recent progress in questions of identifiability, more theoretical results demonstrating concrete advantages of these methods for downstream tasks are needed. In this paper, we consider the task of intervention extrapolation: predicting how interventions affect an outcome, even when those interventions are not observed at training time, and show that identifiable representations can provide an effective solution to this task even if the interventions affect the outcome non-linearly. Our setup includes an outcome variable $Y$, observed features $X$, which are generated as a non-linear transformation of latent features $Z$, and exogenous action variables $A$, which influence $Z$. The objective of intervention extrapolation is then to predict how interventions on $A$ that lie outside the training support of $A$ affect $Y$. Here, extrapolation becomes possible if the effect of $A$ on $Z$ is linear and the residual when regressing Z on A has full support. As $Z$ is latent, we combine the task of intervention extrapolation with identifiable representation learning, which we call $\\texttt{Rep4Ex}$: we aim to map the observed features $X$ into a subspace that allows for non-linear extrapolation in $A$. We show that the hidden representation is identifiable up to an affine transformation in $Z$-space, which, we prove, is sufficient for intervention extrapolation. The identifiability is characterized by a novel constraint describing the linearity assumption of $A$ on $Z$. Based on this insight, we propose a flexible method that enforces the linear invariance constraint and can be combined with any type of autoencoder. We validate our theoretical findings through a series of synthetic experiments and show that our approach can indeed succeed in predicting the effects of unseen interventions.'}",https://openreview.net{'value': '/pdf/8a74f7b89a0cd7b490dcfefbdc766bd93dab115c.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
https://openreview.net/forum?id=2tVHNRZuCs,{'value': 'Enabling Lanuguage Models to Implicitly Learn Self-Improvement'},Ziqi Wang; Le Hou; Tianjian Lu; Yuexin Wu; Yunxuan Li; Hongkun Yu; Heng Ji,~Ziqi_Wang2; ~Le_Hou1; ~Tianjian_Lu1; ~Yuexin_Wu1; ~Yunxuan_Li2; ~Hongkun_Yu2; ~Heng_Ji3,{'value': ['large language models; self-improvement; alignment']},"{'value': 'Large Language Models (LLMs) have demonstrated remarkable capabilities in open-ended text generation tasks. However, the inherent open-ended nature of these tasks implies that there is always room for improvement in the quality of model responses. To address this challenge, various approaches have been proposed to enhance the performance of LLMs. There has been a growing focus on enabling LLMs to self-improve their response quality, thereby reducing the reliance on extensive human annotation efforts for collecting diverse and high-quality training data. Recently, prompting-based methods have been widely explored among self-improvement methods owing to their effectiveness, efficiency, and convenience. However, those methods usually require explicitly and thoroughly written rubrics as inputs to LLMs. It is expensive and challenging to manually derive and provide all necessary rubrics with a real-world complex goal for improvement (e.g., being more helpfulness and less harmful). To this end, we propose an imPlicit self-ImprovemenT (PIT) framework that implicitly learns the improvement goal from human preference data. PIT only requires preference data that are used to train reward models with no extra human efforts. Specifically, we reformulate the training objective of reinforcement learning from human feedback (RLHF) -- instead of maximizing response quality for a given input, we maximize the quality gap of the response conditioned on a reference response. In this way, PIT is implicitly trained with the improvement goal of better aligning with human preferences. Experiments on two real-world datasets and one synthetic dataset show that our method significantly outperforms prompting-based methods.'}",https://openreview.net{'value': '/pdf/d405f177b3c6d2fea10dfb6a0968d4431d17c75a.pdf'},{'abstract_filter': 'Synthetic'},ICLR.cc,2024,Conference
